,CustomerID,InvoiceNo,Total_price,Cluster_0,Cluster_1,Cluster_2,Cluster_3,Cluster_4,InvoiceDate
17130,17961,551287,15.399999999999999,15.399999999999999,0.0,0.0,0.0,0.0,2011-04-27 14:17:00.000000000
17131,17961,551845,17.14,5.04,0.0,4.15,0.0,7.95,2011-05-04 14:03:00.000000000
17132,17961,553164,18.9,0.0,0.0,10.4,0.0,8.5,2011-05-13 16:12:00.000000000
17133,17961,554007,8.25,0.0,0.0,0.0,0.0,8.25,2011-05-20 12:26:00.000000000
17134,17961,554495,3.75,0.0,0.0,0.0,3.75,0.0,2011-05-24 14:18:00.000000000
17135,17961,554968,94.41,0.83,14.350000000000001,1.45,22.380000000000003,55.400000000000006,2011-05-27 16:24:00.000000000
17136,17961,556234,26.359999999999996,0.0,10.530000000000001,8.33,7.5,0.0,2011-06-09 15:27:00.000000000
17137,17961,556498,35.849999999999994,0.0,0.0,15.95,0.0,19.9,2011-06-12 15:57:00.000000000
17138,17961,557149,13.049999999999999,7.050000000000001,0.0,6.0,0.0,0.0,2011-06-17 11:01:00.000000000
17139,17961,557252,11.9,0.0,0.0,0.0,0.0,11.9,2011-06-17 16:23:00.000000000
17140,17961,557869,6.8999999999999995,0.0,0.0,6.8999999999999995,0.0,0.0,2011-06-23 12:21:00.000000000
17141,17961,559343,4.25,0.0,4.25,0.0,0.0,0.0,2011-07-07 17:01:00.000000000
17142,17961,560911,41.1,6.4,17.0,0.0,17.7,0.0,2011-07-21 18:00:00.000000000
17143,17961,560913,4.25,0.0,4.25,0.0,0.0,0.0,2011-07-21 18:07:00.000000000
17144,17961,561005,134.44,9.24,41.1,72.1,3.75,8.25,2011-07-22 14:53:00.000000512
17145,17961,562436,2.25,2.25,0.0,0.0,0.0,0.0,2011-08-04 17:55:00.000000000
17146,17961,562614,24.880000000000003,2.08,2.95,11.549999999999999,8.3,0.0,2011-08-08 12:15:00.000000000
17147,17961,566321,5.95,0.0,0.0,0.0,0.0,5.95,2011-09-12 11:44:00.000000000
17148,17961,566610,1.65,0.0,0.0,1.65,0.0,0.0,2011-09-13 16:56:00.000000000
17149,17961,566778,74.56,24.43,20.22,29.909999999999997,0.0,0.0,2011-09-15 10:02:00.000000000
17150,17961,567192,4.859999999999999,1.48,0.0,3.38,0.0,0.0,2011-09-19 09:20:00.000000000
17151,17961,569099,3.25,0.0,0.0,0.0,3.25,0.0,2011-09-30 12:12:00.000000000
17155,17962,560726,102.82999999999998,45.14,21.4,10.64,15.7,9.95,2011-07-20 14:16:00.000000000
17156,17964,536743,261.76000000000005,59.86,14.4,49.39999999999999,26.25,111.85,2010-12-02 13:32:00.000000000
17158,17965,537221,37.35,0.0,8.4,6.25,14.2,8.5,2010-12-05 15:54:00.000000000
17159,17965,538166,119.45000000000002,4.25,20.650000000000002,33.75,18.3,42.5,2010-12-09 18:09:00.000000000
17160,17965,540859,438.66999999999996,30.52,166.3,99.6,74.15,68.1,2011-01-12 10:58:00.000001792
17161,17965,542521,150.88,3.4799999999999995,77.25,26.4,22.5,21.25,2011-01-28 12:28:00.000000000
17162,17965,545294,313.58,100.79,112.25,84.54,7.5,8.5,2011-03-01 12:06:59.999998976
17163,17965,548567,270.09999999999997,7.5,56.45,59.349999999999994,19.25,127.55,2011-04-01 10:34:00.000000000
17164,17965,558358,140.06,32.06,7.050000000000001,26.799999999999994,24.5,49.65,2011-06-28 15:05:00.000000512
17165,17965,559463,28.35,0.0,0.0,0.0,8.5,19.85,2011-07-08 13:23:00.000000000
17166,17965,560881,56.30000000000001,5.95,0.0,5.85,15.8,28.7,2011-07-21 15:45:00.000000000
17167,17965,561642,339.2399999999999,103.2,59.18,64.21,90.80000000000001,21.85,2011-07-28 15:04:00.000000000
17168,17965,566094,361.55999999999995,72.24,66.17000000000002,136.0,63.35,23.8,2011-09-09 10:42:00.000001792
17169,17965,566117,15.5,0.0,0.0,15.5,0.0,0.0,2011-09-09 10:54:00.000000000
17172,17966,547558,147.0,147.0,0.0,0.0,0.0,0.0,2011-03-23 17:25:00.000000000
17173,17966,555950,136.5,136.5,0.0,0.0,0.0,0.0,2011-06-08 10:51:00.000000000
17174,17966,559686,141.98,43.89000000000001,16.67,56.71999999999999,16.2,8.5,2011-07-11 15:25:59.999998976
17175,17966,559687,168.95,157.5,0.0,0.0,2.95,8.5,2011-07-11 15:28:00.000000000
17176,17967,536863,123.07000000000002,16.919999999999998,24.900000000000002,41.65,11.75,27.849999999999998,2010-12-03 11:18:59.999998720
17177,17968,536464,277.34999999999997,39.150000000000006,62.40000000000001,99.60000000000001,68.25000000000001,7.95,2010-12-01 12:23:00.000001024
17178,17969,538658,125.2,27.0,2.1,75.0,4.25,16.85,2010-12-13 15:34:00.000000000
17179,17969,558093,103.0,0.95,0.0,37.4,30.0,34.65,2011-06-26 13:00:00.000000000
17180,17970,553034,582.5899999999999,236.04000000000002,54.050000000000004,114.70000000000002,29.25,148.55,2011-05-12 20:02:59.999998976
17181,17972,549813,136.04,8.04,17.7,29.95,35.699999999999996,44.650000000000006,2011-04-12 12:16:00.000000000
17183,17974,551817,172.76999999999995,5.95,2.95,86.67,56.35000000000001,20.85,2011-05-04 11:50:00.000000000
17186,17975,537757,314.09999999999997,0.0,81.0,19.799999999999997,15.0,198.3,2010-12-08 11:38:00.000000000
17187,17975,538722,307.38999999999993,17.32,14.700000000000001,94.92,13.65,166.8,2010-12-14 11:12:00.000000000
17188,17975,540031,431.88,7.5,45.00000000000001,85.88,38.55,254.95,2011-01-04 13:49:59.999999744
17189,17975,543006,326.36,4.26,33.7,16.0,30.150000000000002,242.25,2011-02-02 12:53:00.000001024
17190,17975,546415,488.05999999999995,33.72,0.0,13.440000000000001,34.650000000000006,406.25,2011-03-13 10:26:59.999999744
17191,17975,551016,762.5500000000001,29.29,168.4,21.049999999999997,103.91,439.90000000000003,2011-04-26 11:09:00.000000768
17192,17975,555077,147.48,0.0,62.519999999999996,8.7,40.46,35.8,2011-05-31 12:42:00.000000000
17193,17975,558860,249.02999999999997,24.88,28.75,56.89999999999999,97.15,41.35,2011-07-04 12:18:00.000001536
17194,17975,560500,131.66,0.0,16.8,44.91,56.449999999999996,13.5,2011-07-19 11:08:00.000000000
17195,17975,561611,249.38,0.0,41.980000000000004,66.44999999999999,38.25,102.7,2011-07-28 12:29:00.000000512
17196,17975,563522,544.8100000000001,33.36,0.0,87.6,34.65,389.20000000000005,2011-08-17 10:58:59.999999232
17199,17976,536749,353.18999999999994,10.649999999999999,58.250000000000014,37.94,82.80000000000001,163.54999999999998,2010-12-02 13:49:00.000001536
17201,17978,538068,145.4,9.35,77.10000000000001,38.099999999999994,4.95,15.9,2010-12-09 14:05:00.000000000
17202,17979,547772,231.77000000000004,13.279999999999998,23.749999999999996,53.18999999999999,74.9,66.65,2011-03-25 11:33:59.999997952
17203,17979,547792,9.9,0.0,0.0,0.0,0.0,9.9,2011-03-25 12:07:00.000000000
17204,17979,557995,262.87,54.43999999999999,28.700000000000003,137.27999999999997,42.45,0.0,2011-06-24 10:44:00.000000000
17206,17980,539046,295.2,56.050000000000004,58.550000000000004,161.45,10.65,8.5,2010-12-15 15:50:00.000000000
17207,17980,553870,267.54999999999995,64.30000000000001,11.8,149.4,42.05,0.0,2011-05-19 14:29:00.000000000
17208,17980,558181,248.7,39.0,0.0,172.2,37.5,0.0,2011-06-27 12:01:00.000000000
17209,17984,560281,152.68000000000006,23.379999999999995,6.300000000000001,46.74999999999999,62.05,14.2,2011-07-17 15:58:59.999998720
17212,17987,555859,198.57,103.32,11.7,83.55,0.0,0.0,2011-06-07 14:22:00.000000000
17213,17988,541281,64.99000000000001,2.49,13.5,49.00000000000001,0.0,0.0,2011-01-17 11:59:00.000000000
17214,17988,558737,13.370000000000001,0.0,2.08,1.69,2.95,6.65,2011-07-01 15:22:00.000000000
17215,17988,563228,53.05,0.0,0.0,14.95,4.95,33.15,2011-08-14 15:34:00.000000000
17216,17988,563229,11.639999999999999,0.0,0.0,1.69,0.0,9.95,2011-08-14 15:35:00.000000000
17217,17988,563233,2.95,0.0,0.0,0.0,2.95,0.0,2011-08-14 15:56:00.000000000
17220,17990,538596,168.0,0.0,42.900000000000006,45.0,80.1,0.0,2010-12-13 12:10:00.000000000
17221,17990,539716,148.0,0.0,0.0,20.4,127.6,0.0,2010-12-21 12:57:00.000000000
17222,17990,550315,314.84000000000003,91.44,106.4,78.0,39.0,0.0,2011-04-17 11:44:00.000000000
17223,17991,551334,5.9,0.0,5.9,0.0,0.0,0.0,2011-04-27 16:39:00.000000000
17224,17991,551445,87.45,0.0,61.95,25.5,0.0,0.0,2011-04-28 15:58:00.000000000
17225,17994,544634,307.25,30.36,42.199999999999996,147.94000000000003,62.94999999999999,23.8,2011-02-22 11:01:59.999998464
17226,17994,546401,21.9,0.0,0.0,21.9,0.0,0.0,2011-03-11 15:14:00.000000000
17227,17994,555413,228.6299999999999,32.04,27.55,169.03999999999994,0.0,0.0,2011-06-03 09:49:59.999999744
17228,17994,562886,120.71000000000001,29.66,0.0,91.05,0.0,0.0,2011-08-10 11:41:00.000000000
17229,17995,545521,23.6,0.0,23.6,0.0,0.0,0.0,2011-03-03 12:30:00.000000000
17230,17997,558382,322.53,63.0,79.68,115.04999999999998,64.8,0.0,2011-06-28 17:28:00.000000000
17231,17997,559167,532.2099999999999,21.0,47.16,210.24999999999997,156.0,97.80000000000001,2011-07-06 16:54:00.000000000
17232,17997,559548,252.04999999999993,129.32999999999998,16.64,96.13,0.0,9.95,2011-07-10 15:17:00.000000768
17233,17997,561860,124.33000000000001,35.959999999999994,8.4,79.97,0.0,0.0,2011-07-29 17:28:00.000000000
17234,17997,565386,269.17,39.78,12.48,124.29999999999998,92.61,0.0,2011-09-02 15:48:00.000000000
17235,17997,566057,164.47000000000003,73.66,10.4,37.910000000000004,42.5,0.0,2011-09-08 15:16:00.000000000
17236,17997,567692,117.11999999999999,32.14000000000001,21.0,55.48,8.5,0.0,2011-09-21 17:04:59.999999744
17237,17997,568368,133.59,0.0,35.400000000000006,90.24000000000001,0.0,7.95,2011-09-26 16:13:00.000000000
17238,17999,537844,190.34,27.810000000000002,27.450000000000003,68.97999999999999,25.8,40.300000000000004,2010-12-08 15:17:00.000001280
17240,18001,566647,252.23000000000005,102.72000000000001,71.49,51.32,12.25,14.45,2011-09-14 11:21:00.000001280
17242,18004,538510,169.46999999999997,9.99,34.7,58.879999999999995,19.200000000000003,46.7,2010-12-12 13:46:59.999998720
17246,18008,542083,100.57000000000001,66.47,21.6,12.5,0.0,0.0,2011-01-25 12:26:00.000000000
17247,18008,547222,175.10000000000002,3.3,0.0,67.3,0.0,104.5,2011-03-21 15:07:00.000000000
17248,18008,554061,17.0,17.0,0.0,0.0,0.0,0.0,2011-05-20 16:56:00.000000000
17249,18008,568380,42.5,42.5,0.0,0.0,0.0,0.0,2011-09-27 09:18:00.000000000
17250,18008,569145,8.28,8.28,0.0,0.0,0.0,0.0,2011-09-30 15:17:00.000000000
17251,18009,550467,257.34000000000003,39.74,38.55,65.55,45.0,68.5,2011-04-18 13:36:00.000000000
17252,18010,547912,174.79999999999998,7.1,0.0,76.7,7.5,83.5,2011-03-28 12:27:00.000000000
17253,18011,536597,102.79,25.240000000000002,25.4,17.0,20.25,14.899999999999999,2010-12-01 17:34:59.999999232
17254,18013,559318,177.21000000000004,94.06,5.9,66.0,11.25,0.0,2011-07-07 14:08:00.000000000
17255,18013,559319,10.08,10.08,0.0,0.0,0.0,0.0,2011-07-07 14:11:00.000000000
17258,18016,538363,156.64999999999998,23.25,10.100000000000001,28.499999999999996,58.50000000000001,36.3,2010-12-10 17:14:00.000000000
17259,18016,542584,168.10000000000002,3.8,47.7,32.0,19.35,65.25,2011-01-28 15:21:00.000000512
17260,18016,555645,164.01000000000002,23.009999999999998,13.05,28.950000000000003,34.8,64.2,2011-06-06 13:30:59.999999744
17261,18016,568328,624.55,170.3,165.10000000000005,158.04999999999998,131.1,0.0,2011-09-26 14:05:59.999998208
17263,18017,543016,165.0,0.0,165.0,0.0,0.0,0.0,2011-02-02 13:57:00.000000000
17264,18017,557940,179.0,0.0,179.0,0.0,0.0,0.0,2011-06-23 15:48:00.000000000
17265,18017,567354,179.0,0.0,179.0,0.0,0.0,0.0,2011-09-19 16:15:00.000000000
17266,18018,554485,37.45,0.0,0.0,29.95,7.5,0.0,2011-05-24 13:22:00.000000000
17267,18018,564200,84.68999999999998,10.099999999999998,18.25,19.64,10.850000000000001,25.85,2011-08-23 17:37:00.000000768
17270,18024,559539,337.58000000000004,4.12,28.75,119.80999999999999,157.95,26.95,2011-07-10 12:28:00.000000000
17271,18024,559541,52.199999999999996,0.0,0.0,52.199999999999996,0.0,0.0,2011-07-10 12:40:00.000000000
17272,18027,565249,115.30999999999999,21.860000000000003,21.6,8.25,51.7,11.9,2011-09-02 10:38:00.000000000
17275,18032,540544,73.5,0.0,38.7,34.8,0.0,0.0,2011-01-09 15:32:00.000000000
17282,18036,549368,110.79999999999997,32.77,25.930000000000007,22.6,14.15,15.350000000000001,2011-04-08 11:25:59.999998720
17283,18036,564639,143.74,7.9,96.13999999999999,27.25,12.45,0.0,2011-08-26 12:54:59.999999488
17285,18037,538519,31.299999999999997,0.0,11.35,19.95,0.0,0.0,2010-12-12 16:20:00.000000000
17286,18037,541815,8.25,0.0,0.0,3.3,4.95,0.0,2011-01-21 15:45:00.000000000
17287,18037,548506,3.9,0.0,0.0,3.9,0.0,0.0,2011-03-31 14:42:00.000000000
17288,18037,550337,2.1,0.0,2.1,0.0,0.0,0.0,2011-04-17 15:29:00.000000000
17289,18037,551469,15.27,1.27,2.55,2.5,0.0,8.95,2011-04-28 16:23:00.000000000
17290,18037,559472,9.2,0.0,0.0,1.25,0.0,7.95,2011-07-08 13:39:00.000000000
17291,18040,549303,239.00000000000003,0.0,130.10000000000002,58.199999999999996,15.0,35.7,2011-04-08 08:27:00.000000000
17293,18041,536634,193.78,80.68,24.0,65.9,2.95,20.25,2010-12-02 11:21:00.000000000
17294,18041,536637,235.16,72.26,20.200000000000003,59.1,16.0,67.6,2010-12-02 11:34:59.999999488
17295,18041,538051,205.35,71.4,35.85,72.9,12.3,12.9,2010-12-09 13:24:00.000000000
17296,18041,540359,377.7,151.15,11.7,139.85,75.0,0.0,2011-01-06 15:29:00.000000768
17297,18041,541500,145.23000000000002,66.08,17.2,61.95,0.0,0.0,2011-01-18 15:25:00.000000000
17298,18041,543009,128.68,65.33,19.5,35.9,0.0,7.95,2011-02-02 13:11:00.000000000
17299,18041,544700,271.67999999999995,50.879999999999995,58.95000000000001,147.0,9.9,4.95,2011-02-23 10:10:00.000000000
17300,18041,545550,148.49,101.24000000000001,11.7,11.7,0.0,23.85,2011-03-03 15:11:00.000000000
17301,18041,547381,201.39,80.79,16.4,104.19999999999999,0.0,0.0,2011-03-22 15:25:00.000000768
17302,18041,548448,225.49,124.14000000000001,9.75,91.6,0.0,0.0,2011-03-31 11:07:00.000000000
17303,18041,549436,113.89,20.94,2.95,90.0,0.0,0.0,2011-04-08 12:34:00.000000000
17304,18041,551858,128.01000000000002,51.709999999999994,14.649999999999999,13.149999999999999,13.850000000000001,34.65,2011-05-04 15:33:00.000000000
17305,18041,552657,256.15999999999997,80.06,58.5,15.6,102.0,0.0,2011-05-10 14:51:00.000000000
17306,18041,556240,105.00000000000001,90.50000000000001,0.0,14.5,0.0,0.0,2011-06-09 15:55:00.000000000
17307,18041,560551,109.01000000000002,10.829999999999998,16.880000000000003,17.9,40.55,22.85,2011-07-19 12:46:59.999999488
17308,18041,564725,239.11000000000007,26.46,53.76,81.14000000000001,55.550000000000004,22.2,2011-08-28 12:27:59.999997696
17309,18041,567970,134.17000000000002,91.32,9.75,18.25,14.850000000000001,0.0,2011-09-23 10:02:00.000000000
17310,18041,569025,356.75,17.05,58.5,100.35,88.45000000000002,92.4,2011-09-30 10:08:00.000000000
17315,18043,537772,316.45999999999987,29.319999999999997,32.25,109.14,68.60000000000001,77.15,2010-12-08 12:34:59.999998464
17316,18043,553488,135.35000000000005,10.42,7.93,67.64999999999999,17.1,32.25,2011-05-17 12:40:00.000000000
17318,18044,538812,74.25,7.800000000000001,0.0,50.55,0.0,15.9,2010-12-14 12:25:00.000000000
17319,18044,545233,72.12,40.32,0.0,0.0,0.0,31.8,2011-03-01 10:25:00.000000000
17320,18044,548003,289.25,27.299999999999997,70.80000000000001,109.80000000000001,32.550000000000004,48.8,2011-03-29 10:38:59.999999744
17321,18044,548892,124.15,10.2,0.0,33.9,15.8,64.25,2011-04-04 15:35:00.000000000
17322,18044,554375,245.92000000000002,50.82,15.299999999999999,51.3,57.6,70.9,2011-05-24 11:29:00.000000000
17323,18044,554670,77.52,6.72,0.0,0.0,0.0,70.8,2011-05-25 15:47:00.000000000
17324,18044,558098,222.32000000000002,22.08,30.599999999999998,63.0,73.74000000000001,32.9,2011-06-26 13:31:00.000000000
17325,18044,566559,431.96999999999997,0.0,166.32000000000002,113.1,48.85,103.7,2011-09-13 11:52:00.000000000
17329,18048,554050,168.49,11.149999999999999,0.0,112.34,45.0,0.0,2011-05-20 14:54:00.000000000
17330,18048,554052,3.8,3.8,0.0,0.0,0.0,0.0,2011-05-20 14:58:00.000000000
17331,18050,539032,74.4,8.5,0.0,12.5,53.4,0.0,2010-12-15 14:25:00.000000000
17332,18053,569014,300.02000000000004,101.82,96.6,84.6,0.0,17.0,2011-09-30 09:05:00.000000512
17333,18055,537044,431.4500000000001,0.0,108.64999999999999,99.3,223.5,0.0,2010-12-05 10:52:00.000000000
17334,18055,537446,569.0300000000001,35.4,208.10000000000002,72.47,65.10000000000001,187.95999999999998,2010-12-07 09:13:00.000000768
17335,18055,539196,750.6400000000001,45.89999999999999,165.3,197.04,283.96,58.44,2010-12-16 12:09:00.000001024
17336,18055,542795,336.9100000000001,20.4,30.599999999999998,60.510000000000005,163.65,61.75,2011-02-01 10:59:00.000000000
17337,18055,544565,306.0,37.8,134.10000000000002,101.25,15.0,17.85,2011-02-21 12:53:00.000000000
17338,18055,553942,968.5000000000002,10.2,231.5,401.38,206.27,119.15,2011-05-20 10:37:00.000001280
17339,18055,562205,310.33000000000004,0.0,91.5,87.63,67.6,63.599999999999994,2011-08-03 12:55:00.000000256
17340,18055,567128,1233.0100000000002,105.72,345.54,124.60999999999999,276.23999999999995,380.90000000000003,2011-09-16 14:03:59.999997696
17343,18056,544908,363.65,61.2,73.5,194.95,0.0,34.0,2011-02-24 14:26:59.999999744
17348,18061,537796,176.20000000000002,0.0,0.0,0.0,80.80000000000001,95.4,2010-12-08 13:03:00.000000000
17349,18061,541706,119.7,0.0,35.400000000000006,22.799999999999997,29.700000000000003,31.8,2011-01-21 10:35:00.000000000
17350,18061,544600,108.15,0.0,0.0,0.0,44.550000000000004,63.6,2011-02-22 08:24:00.000000000
17351,18061,549297,213.8,0.0,35.400000000000006,22.799999999999997,106.80000000000001,48.8,2011-04-08 07:49:00.000000000
17352,18061,553403,159.49,5.04,12.600000000000001,0.0,46.45,95.4,2011-05-17 08:18:00.000000000
17353,18061,556439,147.75,0.0,0.0,23.9,76.15,47.7,2011-06-10 14:46:00.000000000
17354,18061,559661,213.7,0.0,35.400000000000006,0.0,51.1,127.2,2011-07-11 13:22:00.000000000
17355,18061,564203,241.44000000000003,30.240000000000002,35.400000000000006,69.6,74.4,31.8,2011-08-24 08:49:00.000000000
17358,18062,540263,169.8,16.8,75.60000000000001,77.4,0.0,0.0,2011-01-06 10:03:00.000000000
17359,18062,551546,316.12000000000006,37.32,17.700000000000003,94.14999999999999,99.60000000000001,67.35,2011-05-03 09:34:00.000000000
17360,18062,557306,234.6,0.0,30.599999999999998,0.0,22.5,181.5,2011-06-19 14:47:00.000000000
17361,18064,550497,408.0,0.0,408.0,0.0,0.0,0.0,2011-04-18 15:08:00.000000000
17362,18064,561858,406.0,0.0,358.0,33.0,15.0,0.0,2011-07-29 16:39:00.000000000
17363,18065,538263,228.11999999999998,13.919999999999998,0.0,85.19999999999999,93.30000000000001,35.7,2010-12-10 12:44:00.000000000
17364,18065,538268,116.9,10.2,36.0,17.4,25.5,27.8,2010-12-10 12:45:00.000000000
17365,18065,544903,405.0300000000001,10.08,123.9,66.6,0.0,204.45000000000002,2011-02-24 13:42:59.999999488
17366,18065,551813,224.78,10.08,85.55000000000001,0.0,0.0,129.15,2011-05-04 11:43:00.000000000
17367,18065,551814,95.79999999999998,0.0,12.600000000000001,46.8,0.0,36.4,2011-05-04 11:45:00.000000000
17368,18065,551815,77.1,0.0,15.299999999999999,30.0,0.0,31.8,2011-05-04 11:46:00.000000000
17369,18065,556196,62.040000000000006,0.0,17.34,0.0,44.7,0.0,2011-06-09 12:27:00.000000000
17370,18065,556197,202.38,23.16,67.62,79.8,0.0,31.8,2011-06-09 12:27:00.000000000
17371,18065,566668,53.550000000000004,0.0,0.0,0.0,0.0,53.550000000000004,2011-09-14 11:35:00.000000000
17372,18065,566669,466.09,53.879999999999995,85.56,136.2,130.25,60.199999999999996,2011-09-14 11:36:00.000000000
17373,18065,566670,17.4,0.0,0.0,17.4,0.0,0.0,2011-09-14 11:36:00.000000000
17377,18066,568205,318.0,0.0,70.80000000000001,46.5,165.0,35.7,2011-09-25 15:30:00.000000000
17379,18068,544805,101.69999999999999,0.0,0.0,101.69999999999999,0.0,0.0,2011-02-23 14:50:00.000000000
17380,18069,541262,297.6599999999999,30.04,53.500000000000014,112.92,31.2,70.0,2011-01-16 15:49:59.999997440
17381,18069,550512,391.90000000000003,85.42000000000003,95.75,126.97999999999999,37.25000000000001,46.5,2011-04-18 16:31:00.000002304
17382,18069,556495,304.3100000000002,31.709999999999994,99.71,56.739999999999995,21.95,94.2,2011-06-12 15:14:00.000002048
17383,18069,566451,788.1,115.04000000000005,213.42,174.69000000000005,155.50000000000003,129.45000000000002,2011-09-12 16:14:00.000000000
17385,18071,537896,258.95000000000005,52.5,40.400000000000006,136.05,30.0,0.0,2010-12-09 10:33:00.000000000
17386,18071,547846,194.04999999999998,0.0,52.2,96.2,19.8,25.85,2011-03-27 11:59:00.000000000
17387,18072,555744,247.44,91.67999999999999,0.0,155.76,0.0,0.0,2011-06-07 10:44:00.000000000
17388,18073,554844,63.0,0.0,0.0,30.0,0.0,33.0,2011-05-26 19:38:00.000000000
17389,18073,554944,178.08,0.0,0.0,178.08,0.0,0.0,2011-05-27 14:12:00.000000000
17390,18073,555871,34.2,0.0,17.700000000000003,0.0,0.0,16.5,2011-06-07 15:04:00.000000000
17391,18073,556767,454.68,0.0,35.400000000000006,386.28000000000003,0.0,33.0,2011-06-14 12:17:00.000000000
17392,18073,556885,17.700000000000003,0.0,17.700000000000003,0.0,0.0,0.0,2011-06-15 12:32:00.000000000
17393,18073,558233,110.30000000000001,18.200000000000003,17.700000000000003,24.9,0.0,49.5,2011-06-27 14:36:00.000000000
17394,18073,558234,65.39999999999999,0.0,0.0,65.39999999999999,0.0,0.0,2011-06-27 14:37:00.000000000
17395,18073,559205,246.36,0.0,0.0,246.36,0.0,0.0,2011-07-07 11:10:00.000000000
17396,18073,559206,128.16,0.0,0.0,128.16,0.0,0.0,2011-07-07 11:12:00.000000000
17397,18073,560826,207.66000000000003,0.0,53.10000000000001,121.56,0.0,33.0,2011-07-21 11:30:00.000000000
17398,18073,562222,323.70000000000005,0.0,106.20000000000002,135.0,0.0,82.5,2011-08-03 14:33:00.000000000
17399,18073,563561,318.36,0.0,106.20000000000002,179.16,0.0,33.0,2011-08-17 14:02:00.000000000
17400,18074,536384,489.6,31.200000000000003,172.8,190.89999999999998,15.8,78.9,2010-12-01 09:53:00.000000000
17401,18075,538710,198.95000000000002,44.60000000000001,70.80000000000001,54.8,0.0,28.75,2010-12-14 10:48:00.000000000
17402,18075,541996,333.0800000000001,40.68,141.60000000000002,99.6,14.850000000000001,36.35,2011-01-25 10:20:00.000000000
17403,18075,543483,78.61999999999999,10.2,27.9,13.52,0.0,27.0,2011-02-09 09:10:00.000000000
17404,18075,545234,256.85,30.599999999999998,70.80000000000001,49.8,14.850000000000001,90.80000000000001,2011-03-01 10:26:00.000000000
17405,18075,547496,261.67999999999995,34.56,50.7,80.42,34.400000000000006,61.6,2011-03-23 12:12:59.999999744
17406,18075,553850,141.54000000000002,10.2,105.84000000000002,25.5,0.0,0.0,2011-05-19 12:59:00.000000000
17407,18075,558383,282.23,43.08,60.42,110.66999999999999,35.66,32.4,2011-06-29 08:58:00.000000000
17408,18075,564535,404.79999999999995,50.6,128.4,155.95,35.6,34.25,2011-08-25 15:10:00.000000000
17411,18077,537685,204.87000000000003,50.42,60.9,89.6,3.95,0.0,2010-12-08 10:21:00.000000256
17412,18077,539463,191.45999999999998,39.31,104.1,31.2,4.95,11.9,2010-12-19 11:19:00.000000000
17413,18077,541997,315.13,86.17999999999999,43.199999999999996,89.0,13.45,83.3,2011-01-25 10:38:00.000000000
17414,18077,551218,167.92,31.919999999999998,42.4,68.1,25.5,0.0,2011-04-27 11:41:00.000000512
17415,18077,557279,233.88999999999996,43.739999999999995,69.6,48.89999999999999,35.95,35.7,2011-06-19 12:10:00.000000000
17416,18077,563021,255.74000000000007,39.68,86.16,97.75,20.25,11.9,2011-08-11 13:25:00.000000512
17417,18077,564726,301.93,109.82000000000002,56.25999999999999,67.35,68.5,0.0,2011-08-28 12:29:00.000001024
17422,18078,547826,197.94,28.1,89.2,27.189999999999998,3.25,50.2,2011-03-25 15:08:00.000000000
17423,18078,552196,138.19,0.85,78.99,9.15,0.0,49.2,2011-05-06 14:32:00.000000000
17424,18079,550272,357.55,325.7,3.75,4.949999999999999,17.2,5.95,2011-04-15 12:14:00.000000000
17425,18079,562457,525.3500000000001,419.25,0.0,99.6,6.5,0.0,2011-08-05 11:00:00.000000000
17428,18081,561714,113.25000000000001,0.0,53.10000000000001,12.75,47.400000000000006,0.0,2011-07-29 11:56:00.000000000
17429,18081,563831,94.80000000000001,0.0,0.0,0.0,94.80000000000001,0.0,2011-08-19 12:23:00.000000000
17432,18085,536423,303.90000000000003,0.0,25.200000000000003,0.0,278.7,0.0,2010-12-01 12:08:00.000000000
17433,18085,541112,386.04999999999995,79.2,40.5,25.0,223.5,17.85,2011-01-13 15:17:00.000000512
17434,18086,546247,101.33999999999999,30.240000000000002,15.299999999999999,36.3,19.5,0.0,2011-03-10 13:34:00.000000000
17436,18092,537887,1392.1200000000003,0.0,122.39999999999999,175.2,1094.5200000000002,0.0,2010-12-09 10:00:00.000000000
17437,18092,539564,756.12,0.0,122.39999999999999,175.2,458.52,0.0,2010-12-20 11:45:00.000000000
17438,18092,539858,610.8000000000001,0.0,0.0,0.0,610.8000000000001,0.0,2010-12-22 16:19:00.000000000
17439,18092,541106,72.0,72.0,0.0,0.0,0.0,0.0,2011-01-13 14:50:00.000000000
17440,18092,551062,358.79999999999995,0.0,183.6,175.2,0.0,0.0,2011-04-26 12:16:00.000000000
17441,18092,556016,358.79999999999995,0.0,183.6,175.2,0.0,0.0,2011-06-08 11:54:00.000000000
17442,18092,556019,221.4,0.0,0.0,59.39999999999999,64.2,97.80000000000001,2011-06-08 12:02:00.000000000
17443,18092,563166,791.44,79.67999999999999,137.7,214.79999999999998,299.56,59.699999999999996,2011-08-12 12:37:00.000000000
17444,18092,566617,1304.04,0.0,227.39999999999998,214.79999999999998,732.24,129.60000000000002,2011-09-14 09:11:00.000000000
17447,18093,543594,852.9200000000001,54.8,509.40000000000003,243.72000000000003,45.0,0.0,2011-02-10 12:14:59.999999744
17448,18093,543998,264.6,113.4,151.20000000000002,0.0,0.0,0.0,2011-02-15 10:52:00.000000000
17449,18093,563029,899.3600000000001,20.16,403.20000000000005,170.0,306.0,0.0,2011-08-11 14:34:00.000000000
